,rule,alpha,d_ini,level_3,n_cell,count,actual_run_num,mean_2,mean_3
4449,58,0.3,0.35,mean,400,199.5,500.0,1.4830073846502847,2.118840663437675
4450,58,0.3,0.4,mean,400,199.5,500.0,1.5214144192500525,2.1789562395922086
4451,58,0.3,0.45,mean,400,199.5,500.0,1.5223871151931039,2.1801974963568846
4452,58,0.3,0.5,mean,400,199.5,500.0,1.517183063878617,2.172209507817006
4453,58,0.3,0.55,mean,400,199.5,500.0,1.5082456676885079,2.1589106309904116
4454,58,0.3,0.6,mean,400,199.5,500.0,1.5156970437173132,2.170657110232017
4455,58,0.3,0.65,mean,400,199.5,500.0,1.5160904592083657,2.171091289704774
4456,58,0.3,0.7,mean,400,199.5,500.0,1.5236005115221227,2.1829573632649626
4457,58,0.3,0.75,mean,400,199.5,500.0,1.517592060000121,2.173560478202738
4458,58,0.3,0.8,mean,400,199.5,500.0,1.521385656889371,2.1793006850603436
4459,58,0.35,0.2,mean,400,199.5,500.0,1.6154648212133589,2.3265043864775516
4460,58,0.35,0.25,mean,400,199.5,500.0,1.6364950077695075,2.3605744463601237
4461,58,0.35,0.3,mean,400,199.5,500.0,1.6582665351319503,2.3956392585067277
4462,58,0.35,0.35,mean,400,199.5,500.0,1.6549213268095953,2.3906144738943573
4463,58,0.35,0.4,mean,400,199.5,500.0,1.6722385737273526,2.418994266702883
4464,58,0.35,0.45,mean,400,199.5,500.0,1.6687947856611043,2.41327902611334
4465,58,0.35,0.5,mean,400,199.5,500.0,1.6711530527038838,2.4170537794109967
4466,58,0.35,0.55,mean,400,199.5,500.0,1.6613432158413082,2.4017302411185137
4467,58,0.35,0.6,mean,400,199.5,500.0,1.6725997906433365,2.419668389946086
4468,58,0.35,0.65,mean,400,199.5,500.0,1.6797524019352301,2.4310871397514906
4469,58,0.35,0.7,mean,400,199.5,500.0,1.669230193090019,2.4145762225188547
4470,58,0.35,0.75,mean,400,199.5,500.0,1.6680439950541983,2.4131617482481578
4471,58,0.35,0.8,mean,400,199.5,500.0,1.6696399069518828,2.4155656935305614
4472,58,0.4,0.2,mean,400,199.5,500.0,1.766849753024021,2.573881014331098
4473,58,0.4,0.25,mean,400,199.5,500.0,1.7749061428770512,2.587573057372499
4474,58,0.4,0.3,mean,400,199.5,500.0,1.7837369854013096,2.60184970861578
4475,58,0.4,0.35,mean,400,199.5,500.0,1.794219234183493,2.6190936927240873
4476,58,0.4,0.4,mean,400,199.5,500.0,1.7971384538152975,2.6237872476138393
4477,58,0.4,0.45,mean,400,199.5,500.0,1.7993447483964764,2.627907855313298
4478,58,0.4,0.5,mean,400,199.5,500.0,1.796899629975295,2.6237761073783243
4479,58,0.4,0.55,mean,400,199.5,500.0,1.7943850349928399,2.6198041044677076
4480,58,0.4,0.6,mean,400,199.5,500.0,1.7986471851009087,2.6266554773870676
4481,58,0.4,0.65,mean,400,199.5,500.0,1.7990076690199623,2.6274496792854047
4482,58,0.4,0.7,mean,400,199.5,500.0,1.8018577496010544,2.632437141582539
4483,58,0.4,0.75,mean,400,199.5,500.0,1.7950824367422227,2.6210799419127477
4484,58,0.4,0.8,mean,400,199.5,500.0,1.792430597256372,2.6165036447588426
4485,58,0.45,0.2,mean,400,199.5,500.0,1.8661031093490894,2.742042497543683
4486,58,0.45,0.25,mean,400,199.5,500.0,1.873384749829171,2.7539004179458777
4487,58,0.45,0.3,mean,400,199.5,500.0,1.8785137303880075,2.7627298826559694
4488,58,0.45,0.35,mean,400,199.5,500.0,1.8793276678875341,2.7639131302580857
4489,58,0.45,0.4,mean,400,199.5,500.0,1.8823162224849184,2.7689897917204096
4490,58,0.45,0.45,mean,400,199.5,500.0,1.8824070013930998,2.769510293790023
4491,58,0.45,0.5,mean,400,199.5,500.0,1.8820330828630396,2.7685740576812554
4492,58,0.45,0.55,mean,400,199.5,500.0,1.8846467059795264,2.7732160666345633
4493,58,0.45,0.6,mean,400,199.5,500.0,1.8837168247282157,2.7717332815298663
4494,58,0.45,0.65,mean,400,199.5,500.0,1.8812207317210277,2.7675963096933605
4495,58,0.45,0.7,mean,400,199.5,500.0,1.8830912920779002,2.7706751446037776
4496,58,0.45,0.75,mean,400,199.5,500.0,1.8844853532098695,2.7732400846859675
4497,58,0.45,0.8,mean,400,199.5,500.0,1.883155189496248,2.7708996149725578
4498,58,0.5,0.2,mean,400,199.5,500.0,1.9229148477946307,2.841295827138471
4499,58,0.5,0.25,mean,400,199.5,500.0,1.9279272397822376,2.849611843857263
4500,58,0.5,0.3,mean,400,199.5,500.0,1.9306622610016522,2.8543551145795716
4501,58,0.5,0.35,mean,400,199.5,500.0,1.9321793503386808,2.8568918483678254
4502,58,0.5,0.4,mean,400,199.5,500.0,1.932446868243588,2.857276841857991
4503,58,0.5,0.45,mean,400,199.5,500.0,1.9330999320580005,2.858334297234736
4504,58,0.5,0.5,mean,400,199.5,500.0,1.9344410296865087,2.8607098959712935
4505,58,0.5,0.55,mean,400,199.5,500.0,1.9344626472088688,2.8608791477134328
4506,58,0.5,0.6,mean,400,199.5,500.0,1.9336534136048524,2.859394158295793
4507,58,0.5,0.65,mean,400,199.5,500.0,1.9339415768659711,2.8598828321552308
4508,58,0.5,0.7,mean,400,199.5,500.0,1.9328469403561297,2.85827708982154
4509,58,0.5,0.75,mean,400,199.5,500.0,1.9332814917586876,2.8590761618596887
4510,58,0.5,0.8,mean,400,199.5,500.0,1.9324002925450179,2.85750691141519
4511,58,0.55,0.2,mean,400,199.5,500.0,1.9548644069283216,2.8984492438759486
4512,58,0.55,0.25,mean,400,199.5,500.0,1.9586464668540389,2.9047286863173856
4513,58,0.55,0.3,mean,400,199.5,500.0,1.960394279585614,2.907717570172198
4514,58,0.55,0.35,mean,400,199.5,500.0,1.9617308713664838,2.910045543944591
4515,58,0.55,0.4,mean,400,199.5,500.0,1.962347454859285,2.9109915439065817
4516,58,0.55,0.45,mean,400,199.5,500.0,1.9625289901067797,2.9114355888452876
4517,58,0.55,0.5,mean,400,199.5,500.0,1.9625560386507055,2.9113407497459924
4518,58,0.55,0.55,mean,400,199.5,500.0,1.9624405102593463,2.911124623230053
4519,58,0.55,0.6,mean,400,199.5,500.0,1.9625099426252235,2.911313338111656
4520,58,0.55,0.65,mean,400,199.5,500.0,1.9627210702545848,2.911863470237169
4521,58,0.55,0.7,mean,400,199.5,500.0,1.9622377042786951,2.910961875156674
4522,58,0.55,0.75,mean,400,199.5,500.0,1.9614180359759599,2.9095453462652885
4523,58,0.55,0.8,mean,400,199.5,500.0,1.961542084804405,2.9098048411953816
4524,58,0.6,0.2,mean,400,199.5,500.0,1.9732421109802498,2.931781314935175
4525,58,0.6,0.25,mean,400,199.5,500.0,1.9758979888237764,2.936225302962402
4526,58,0.6,0.3,mean,400,199.5,500.0,1.9775011507494618,2.938991530617858
4527,58,0.6,0.35,mean,400,199.5,500.0,1.9781003527753465,2.9399830954899033
4528,58,0.6,0.4,mean,400,199.5,500.0,1.9783152285369558,2.940153580542642
4529,58,0.6,0.45,mean,400,199.5,500.0,1.9787074788130408,2.9410648211758614
4530,58,0.6,0.5,mean,400,199.5,500.0,1.9787540783986521,2.9410861771370826
4531,58,0.6,0.55,mean,400,199.5,500.0,1.9787655540523719,2.9410899780812287
4532,58,0.6,0.6,mean,400,199.5,500.0,1.978734543950715,2.9409719612059586
4533,58,0.6,0.65,mean,400,199.5,500.0,1.9785788476865762,2.9408636153888437
4534,58,0.6,0.7,mean,400,199.5,500.0,1.9783099763948655,2.9404172624681086
4535,58,0.6,0.75,mean,400,199.5,500.0,1.9780900606810863,2.9402536758885303
4536,58,0.6,0.8,mean,400,199.5,500.0,1.977774831367129,2.9395859958753188
4537,58,0.65,0.2,mean,400,199.5,500.0,1.9826720778636349,2.9487809773933007
4538,58,0.65,0.25,mean,400,199.5,500.0,1.98448250302924,2.9518422963060464
4539,58,0.65,0.3,mean,400,199.5,500.0,1.9856081607730491,2.953876218397038
4540,58,0.65,0.35,mean,400,199.5,500.0,1.9862727266114562,2.9549255007538893
4541,58,0.65,0.4,mean,400,199.5,500.0,1.986622769791416,2.9554683505612074
4542,58,0.65,0.45,mean,400,199.5,500.0,1.9868346518686635,2.9557025216331003
4543,58,0.65,0.5,mean,400,199.5,500.0,1.9867917933946786,2.9556801150570995
4544,58,0.65,0.55,mean,400,199.5,500.0,1.9866985740868273,2.9556008484978973
4545,58,0.65,0.6,mean,400,199.5,500.0,1.9866524567587134,2.955544189125924
4546,58,0.65,0.65,mean,400,199.5,500.0,1.9864989979430507,2.9551984048602384
4547,58,0.65,0.7,mean,400,199.5,500.0,1.986357144212993,2.955128188379543
4548,58,0.65,0.75,mean,400,199.5,500.0,1.985976532013543,2.9545167027741246
4549,58,0.65,0.8,mean,400,199.5,500.0,1.9857115582149294,2.9541870550830858
4550,58,0.7,0.2,mean,400,199.5,500.0,1.9857074674639923,2.953714224722243
4551,58,0.7,0.25,mean,400,199.5,500.0,1.9870942206668656,2.9560698347431305
4552,58,0.7,0.3,mean,400,199.5,500.0,1.9879472011884132,2.957484445899206
4553,58,0.7,0.35,mean,400,199.5,500.0,1.9883705201064947,2.9582639732341676
4554,58,0.7,0.4,mean,400,199.5,500.0,1.9886262599073905,2.9586835959722397
4555,58,0.7,0.45,mean,400,199.5,500.0,1.9887507150058807,2.958761268913055
4556,58,0.7,0.5,mean,400,199.5,500.0,1.9887981914032842,2.958942737187526
4557,58,0.7,0.55,mean,400,199.5,500.0,1.9887770777002944,2.958875329138102
4558,58,0.7,0.6,mean,400,199.5,500.0,1.9886804387774975,2.9587155242801826
4559,58,0.7,0.65,mean,400,199.5,500.0,1.9885377617887174,2.958386307630983
4560,58,0.7,0.7,mean,400,199.5,500.0,1.9883294246137706,2.9582661091195313
4561,58,0.7,0.75,mean,400,199.5,500.0,1.9880461736552137,2.9578326592055952
4562,58,0.7,0.8,mean,400,199.5,500.0,1.9876316452642642,2.9572160778504735
4563,58,0.75,0.2,mean,400,199.5,500.0,1.9830240238733907,2.9470451819682175
4564,58,0.75,0.25,mean,400,199.5,500.0,1.9841520864182909,2.9489084198726134
4565,58,0.75,0.3,mean,400,199.5,500.0,1.9848646677135813,2.950053802381937
4566,58,0.75,0.35,mean,400,199.5,500.0,1.9852311050142435,2.9506787223286257
4567,58,0.75,0.4,mean,400,199.5,500.0,1.9853051077479626,2.950858070056274
4568,58,0.75,0.45,mean,400,199.5,500.0,1.985452171197544,2.9508397198092733
4569,58,0.75,0.5,mean,400,199.5,500.0,1.9855074195889906,2.9510762471269487
4570,58,0.75,0.55,mean,400,199.5,500.0,1.9855223298307365,2.9509417450213773
4571,58,0.75,0.6,mean,400,199.5,500.0,1.985406694254267,2.9508120450905193
4572,58,0.75,0.65,mean,400,199.5,500.0,1.985217477043797,2.9505760240989907
4573,58,0.75,0.7,mean,400,199.5,500.0,1.9850323361402764,2.9503980197314372
4574,58,0.75,0.75,mean,400,199.5,500.0,1.9846990238290103,2.9497942935161707
4575,58,0.75,0.8,mean,400,199.5,500.0,1.9843890121990695,2.949416725565087
4576,58,0.8,0.2,mean,400,199.5,500.0,1.9739231182579107,2.925409743934755
4577,58,0.8,0.25,mean,400,199.5,500.0,1.9748833256725313,2.926978311931924
4578,58,0.8,0.3,mean,400,199.5,500.0,1.9754662319747884,2.927785070348626
4579,58,0.8,0.35,mean,400,199.5,500.0,1.9756976318557897,2.9283605107233126
4580,58,0.8,0.4,mean,400,199.5,500.0,1.9757912557979231,2.9283943287141923
4581,58,0.8,0.45,mean,400,199.5,500.0,1.975952951453157,2.928754309973381
4582,58,0.8,0.5,mean,400,199.5,500.0,1.9759440585355148,2.9285741902726348
4583,58,0.8,0.55,mean,400,199.5,500.0,1.9759059228854698,2.9286185702981826
4584,58,0.8,0.6,mean,400,199.5,500.0,1.9760067162748733,2.9286425952502695
4585,58,0.8,0.65,mean,400,199.5,500.0,1.975681469821804,2.928324768496473
4586,58,0.8,0.7,mean,400,199.5,500.0,1.9755535462615064,2.9279553797797315
4587,58,0.8,0.75,mean,400,199.5,500.0,1.9751825202937576,2.9275054858094336
4588,58,0.8,0.8,mean,400,199.5,500.0,1.974770514716516,2.9270060558372593
4589,58,0.85,0.2,mean,400,199.5,500.0,1.955169820407462,2.8785751387892176
4590,58,0.85,0.25,mean,400,199.5,500.0,1.9559294433486953,2.8800654028978023
4591,58,0.85,0.3,mean,400,199.5,500.0,1.9561564960987474,2.8804298331590252
4592,58,0.85,0.35,mean,400,199.5,500.0,1.9563810158820711,2.8807889145945813
4593,58,0.85,0.4,mean,400,199.5,500.0,1.9565365311236205,2.880986081445907
4594,58,0.85,0.45,mean,400,199.5,500.0,1.956619612163941,2.881048937929005
4595,58,0.85,0.5,mean,400,199.5,500.0,1.956717900395267,2.881278347309407
4596,58,0.85,0.55,mean,400,199.5,500.0,1.9565472648322275,2.8809647328096046
4597,58,0.85,0.6,mean,400,199.5,500.0,1.9566533228007073,2.8812019960430586
4598,58,0.85,0.65,mean,400,199.5,500.0,1.9564646732839077,2.880861820183702
4599,58,0.85,0.7,mean,400,199.5,500.0,1.9563361852240602,2.880707718681551
4600,58,0.85,0.75,mean,400,199.5,500.0,1.9560254136770947,2.8802372887661174
4601,58,0.85,0.8,mean,400,199.5,500.0,1.9556339231622595,2.8794404329384617
4602,58,0.9,0.2,mean,400,199.5,500.0,1.9174261411323517,2.7799008155912963
4603,58,0.9,0.25,mean,400,199.5,500.0,1.9180472242066426,2.7811705966266236
4604,58,0.9,0.3,mean,400,199.5,500.0,1.918148384010563,2.7812512590473077
4605,58,0.9,0.35,mean,400,199.5,500.0,1.9185383595996035,2.781891456364213
4606,58,0.9,0.4,mean,400,199.5,500.0,1.918626280341451,2.7820684542210152
4607,58,0.9,0.45,mean,400,199.5,500.0,1.9186166468337398,2.78208491043886
4608,58,0.9,0.5,mean,400,199.5,500.0,1.9187556269536308,2.7823320963455798
4609,58,0.9,0.55,mean,400,199.5,500.0,1.9188599705674236,2.7825902765669777
4610,58,0.9,0.6,mean,400,199.5,500.0,1.9187029329147227,2.7822163679387133
4611,58,0.9,0.65,mean,400,199.5,500.0,1.918739300383867,2.7820010973871505
4612,58,0.9,0.7,mean,400,199.5,500.0,1.9184828673976184,2.781996547360527
4613,58,0.9,0.75,mean,400,199.5,500.0,1.9181233986110513,2.7812618711754094
4614,58,0.9,0.8,mean,400,199.5,500.0,1.9178872501461874,2.7808636296951925
4615,58,0.95,0.2,mean,400,199.5,500.0,1.8358907431442841,2.5575943743616745
4616,58,0.95,0.25,mean,400,199.5,500.0,1.8362886758146044,2.558395061636193
4617,58,0.95,0.3,mean,400,199.5,500.0,1.8365014158964525,2.558897055228108
4618,58,0.95,0.35,mean,400,199.5,500.0,1.836913140421284,2.5592673795065277
4619,58,0.95,0.4,mean,400,199.5,500.0,1.8370160131267474,2.5591008327589595
4620,58,0.95,0.45,mean,400,199.5,500.0,1.8373303309244193,2.559439532822798
4621,58,0.95,0.5,mean,400,199.5,500.0,1.8377220774180727,2.5597573289915405
4622,58,0.95,0.55,mean,400,199.5,500.0,1.837759964778558,2.560289074920769
4623,58,0.95,0.6,mean,400,199.5,500.0,1.8376650709048457,2.5604553914627597
4624,58,0.95,0.65,mean,400,199.5,500.0,1.8374774610442857,2.5596737138050254
4625,58,0.95,0.7,mean,400,199.5,500.0,1.8373935706948066,2.559553445500288
4626,58,0.95,0.75,mean,400,199.5,500.0,1.8371875510367992,2.559624940499112
4627,58,0.95,0.8,mean,400,199.5,500.0,1.8367038015667,2.5590526807747196
4628,58,1.0,0.2,mean,400,199.5,500.0,1.3731910946258838,1.7309274580581566
4629,58,1.0,0.25,mean,400,199.5,500.0,1.43132503299653,1.8120500126664052
4630,58,1.0,0.3,mean,400,199.5,500.0,1.474571486273339,1.8610349669286632
4631,58,1.0,0.35,mean,400,199.5,500.0,1.5082549435404204,1.8866240002368753
4632,58,1.0,0.4,mean,400,199.5,500.0,1.5326927483053205,1.8845419948754067
4633,58,1.0,0.45,mean,400,199.5,500.0,1.5504794541999058,1.8686767351313889
4634,58,1.0,0.5,mean,400,199.5,500.0,1.5617227554056814,1.8422184676440259
4635,58,1.0,0.55,mean,400,199.5,500.0,1.5677832860727576,1.8170643014287122
4636,58,1.0,0.6,mean,400,199.5,500.0,1.572335348947976,1.7911985584828836
4637,58,1.0,0.65,mean,400,199.5,500.0,1.5717314295559126,1.7937515809374591
4638,58,1.0,0.7,mean,400,199.5,500.0,1.5649079932582866,1.830279766721881
4639,58,1.0,0.75,mean,400,199.5,500.0,1.5529930610084626,1.859057504135069
4640,58,1.0,0.8,mean,400,199.5,500.0,1.5313179507605803,1.8859767989996643
4641,90,0.2,0.2,mean,400,199.5,500.0,1.9711619136478646,2.8195055243337577
4642,90,0.2,0.25,mean,400,199.5,500.0,1.9796347752432275,2.8330045434328714
4643,90,0.2,0.3,mean,400,199.5,500.0,1.9838391406745606,2.841218915214177
4644,90,0.2,0.35,mean,400,199.5,500.0,1.9864283189266791,2.8453769192096856
4645,90,0.2,0.4,mean,400,199.5,500.0,1.9871621718111383,2.8481093434918394
4646,90,0.2,0.45,mean,400,199.5,500.0,1.988124326192519,2.8484063399233945
4647,90,0.2,0.5,mean,400,199.5,500.0,1.9878588856453618,2.8481953655256365
4648,90,0.2,0.55,mean,400,199.5,500.0,1.9877695981643762,2.847155754175318
4649,90,0.2,0.6,mean,400,199.5,500.0,1.9879193586014439,2.8480049181534484
4650,90,0.2,0.65,mean,400,199.5,500.0,1.987413060916277,2.84712335474491
4651,90,0.2,0.7,mean,400,199.5,500.0,1.9865763924355044,2.8456964775317615
4652,90,0.2,0.75,mean,400,199.5,500.0,1.9863643707882128,2.8462439685755694
4653,90,0.2,0.8,mean,400,199.5,500.0,1.9854926573110339,2.843975892766542
4654,90,0.25,0.2,mean,400,199.5,500.0,1.9762298550692379,2.8372572588869684
4655,90,0.25,0.25,mean,400,199.5,500.0,1.9816951053657241,2.8470071364754346
4656,90,0.25,0.3,mean,400,199.5,500.0,1.9848035982350924,2.8517246015836353
4657,90,0.25,0.35,mean,400,199.5,500.0,1.9868354709045672,2.856348567820471
4658,90,0.25,0.4,mean,400,199.5,500.0,1.9877154899293696,2.8574876359678045
4659,90,0.25,0.45,mean,400,199.5,500.0,1.9880371088473152,2.857736667667632
4660,90,0.25,0.5,mean,400,199.5,500.0,1.988170641753027,2.858625814611937
4661,90,0.25,0.55,mean,400,199.5,500.0,1.9880998390022697,2.8578302060252305
4662,90,0.25,0.6,mean,400,199.5,500.0,1.9878943163744303,2.857799649436244
4663,90,0.25,0.65,mean,400,199.5,500.0,1.9875244908421856,2.856731564508664
4664,90,0.25,0.7,mean,400,199.5,500.0,1.9871354243531587,2.8574026746827035
4665,90,0.25,0.75,mean,400,199.5,500.0,1.986667119198674,2.855637688133045
4666,90,0.25,0.8,mean,400,199.5,500.0,1.9859650511347902,2.8545241889709105
4667,90,0.3,0.2,mean,400,199.5,500.0,1.9784054263964972,2.8508696817719623
4668,90,0.3,0.25,mean,400,199.5,500.0,1.9831682451224695,2.85938460711781
4669,90,0.3,0.3,mean,400,199.5,500.0,1.9857273058756635,2.864284722020616
4670,90,0.3,0.35,mean,400,199.5,500.0,1.9870800354982459,2.866292548977194
4671,90,0.3,0.4,mean,400,199.5,500.0,1.987953086828405,2.8675589164928743
4672,90,0.3,0.45,mean,400,199.5,500.0,1.9881697790852468,2.867761650673303
4673,90,0.3,0.5,mean,400,199.5,500.0,1.9883145567666267,2.8682874634041413
4674,90,0.3,0.55,mean,400,199.5,500.0,1.988335250418282,2.868394129501797
4675,90,0.3,0.6,mean,400,199.5,500.0,1.9881367382259083,2.8678227995052556
4676,90,0.3,0.65,mean,400,199.5,500.0,1.987932613617613,2.868040449494968
4677,90,0.3,0.7,mean,400,199.5,500.0,1.9875281083228427,2.866584174268415
4678,90,0.3,0.75,mean,400,199.5,500.0,1.9870964673249236,2.8666185995216025
4679,90,0.3,0.8,mean,400,199.5,500.0,1.986712698589872,2.865705626723172
4680,90,0.35,0.2,mean,400,199.5,500.0,1.9807011825755587,2.865692637513592
4681,90,0.35,0.25,mean,400,199.5,500.0,1.9843821858828732,2.872263436998817
4682,90,0.35,0.3,mean,400,199.5,500.0,1.9863644501473363,2.8755855464151407
4683,90,0.35,0.35,mean,400,199.5,500.0,1.9874426805835923,2.8781926284948076
4684,90,0.35,0.4,mean,400,199.5,500.0,1.9880303510416522,2.8781252137258173
4685,90,0.35,0.45,mean,400,199.5,500.0,1.9883628594925946,2.878567560103438
4686,90,0.35,0.5,mean,400,199.5,500.0,1.9884142548577706,2.879010341515305
4687,90,0.35,0.55,mean,400,199.5,500.0,1.9884349019540042,2.8786746102095733
4688,90,0.35,0.6,mean,400,199.5,500.0,1.988327324793493,2.878971612411793
4689,90,0.35,0.65,mean,400,199.5,500.0,1.988056861229162,2.8786740474268835
4690,90,0.35,0.7,mean,400,199.5,500.0,1.9876974182110356,2.87800561335968
4691,90,0.35,0.75,mean,400,199.5,500.0,1.9872322661782682,2.8765725293357014
4692,90,0.35,0.8,mean,400,199.5,500.0,1.9869147431131864,2.87644076962135
4693,90,0.4,0.2,mean,400,199.5,500.0,1.9818770379242192,2.8784353416406407
4694,90,0.4,0.25,mean,400,199.5,500.0,1.985125516108244,2.883763246322871
4695,90,0.4,0.3,mean,400,199.5,500.0,1.9867648675205332,2.8859914265647433
4696,90,0.4,0.35,mean,400,199.5,500.0,1.9878614780584976,2.8886183944543085
4697,90,0.4,0.4,mean,400,199.5,500.0,1.9882529574885972,2.8893181148344915
4698,90,0.4,0.45,mean,400,199.5,500.0,1.988486807413348,2.8895293096948627
4699,90,0.4,0.5,mean,400,199.5,500.0,1.9886300055400665,2.889402628763072
4700,90,0.4,0.55,mean,400,199.5,500.0,1.9885806357033748,2.8897397207926074
4701,90,0.4,0.6,mean,400,199.5,500.0,1.9884526205271207,2.8891684741558556
4702,90,0.4,0.65,mean,400,199.5,500.0,1.9881648470966207,2.8885344373365682
4703,90,0.4,0.7,mean,400,199.5,500.0,1.9879651566544745,2.8879215052964313
4704,90,0.4,0.75,mean,400,199.5,500.0,1.9876375953556478,2.8879250357935744
4705,90,0.4,0.8,mean,400,199.5,500.0,1.9872326904920619,2.8875898205501205
4706,90,0.45,0.2,mean,400,199.5,500.0,1.983071928777149,2.8903560548200216
4707,90,0.45,0.25,mean,400,199.5,500.0,1.9857853375446894,2.8954540228189867
4708,90,0.45,0.3,mean,400,199.5,500.0,1.9871355135850792,2.8975098784401765
4709,90,0.45,0.35,mean,400,199.5,500.0,1.987968240511223,2.8992096813472017
4710,90,0.45,0.4,mean,400,199.5,500.0,1.9884892694527028,2.899577092705116
4711,90,0.45,0.45,mean,400,199.5,500.0,1.988651651241764,2.899918260417763
4712,90,0.45,0.5,mean,400,199.5,500.0,1.9887127792983952,2.9000259825012167
4713,90,0.45,0.55,mean,400,199.5,500.0,1.9886957087213668,2.9001676649739934
4714,90,0.45,0.6,mean,400,199.5,500.0,1.9885946089815587,2.900029288738271
4715,90,0.45,0.65,mean,400,199.5,500.0,1.9883810750949606,2.8998362557080988
4716,90,0.45,0.7,mean,400,199.5,500.0,1.9880498123582901,2.898974492904324
4717,90,0.45,0.75,mean,400,199.5,500.0,1.9877831979305005,2.8985857561495045
4718,90,0.45,0.8,mean,400,199.5,500.0,1.9874453169988464,2.898130901170062
4719,90,0.5,0.2,mean,400,199.5,500.0,1.983922284112367,2.902204482164422
4720,90,0.5,0.25,mean,400,199.5,500.0,1.9863142751666933,2.9061379882835947
4721,90,0.5,0.3,mean,400,199.5,500.0,1.987471887822083,2.9083153115138316
4722,90,0.5,0.35,mean,400,199.5,500.0,1.9881992780531887,2.909787352934356
4723,90,0.5,0.4,mean,400,199.5,500.0,1.9885660528496603,2.910402351879708
4724,90,0.5,0.45,mean,400,199.5,500.0,1.9887560661126642,2.910792482511153
4725,90,0.5,0.5,mean,400,199.5,500.0,1.9888721225372359,2.9107571364954805
4726,90,0.5,0.55,mean,400,199.5,500.0,1.9887575787856435,2.9104576057402585
4727,90,0.5,0.6,mean,400,199.5,500.0,1.9887302765288388,2.9101271173970917
4728,90,0.5,0.65,mean,400,199.5,500.0,1.9885265912306138,2.9101262475622507
4729,90,0.5,0.7,mean,400,199.5,500.0,1.9883512188703778,2.9098548695164705
4730,90,0.5,0.75,mean,400,199.5,500.0,1.9879550307255187,2.9092263304877712
4731,90,0.5,0.8,mean,400,199.5,500.0,1.9876252647469768,2.908809680731003
4732,90,0.55,0.2,mean,400,199.5,500.0,1.9848427739588228,2.913253338066707
4733,90,0.55,0.25,mean,400,199.5,500.0,1.9867255022149684,2.91654530549025
4734,90,0.55,0.3,mean,400,199.5,500.0,1.9876883195697765,2.9183627814733897
4735,90,0.55,0.35,mean,400,199.5,500.0,1.9883891922926995,2.919556587864202
4736,90,0.55,0.4,mean,400,199.5,500.0,1.9887301839906386,2.919925423607002
4737,90,0.55,0.45,mean,400,199.5,500.0,1.9888386700809033,2.920271235665618
4738,90,0.55,0.5,mean,400,199.5,500.0,1.9889074204215782,2.92028946158883
4739,90,0.55,0.55,mean,400,199.5,500.0,1.9888696310967529,2.920233568772058
4740,90,0.55,0.6,mean,400,199.5,500.0,1.9888112808159968,2.9204690310742296
4741,90,0.55,0.65,mean,400,199.5,500.0,1.9885916271744264,2.919791273498328
4742,90,0.55,0.7,mean,400,199.5,500.0,1.9883294064748103,2.9193823460328923
4743,90,0.55,0.75,mean,400,199.5,500.0,1.9880994413609574,2.9188509172553605
4744,90,0.55,0.8,mean,400,199.5,500.0,1.987786777925688,2.9186783740677242
4745,90,0.6,0.2,mean,400,199.5,500.0,1.985377098475029,2.923327737167727
4746,90,0.6,0.25,mean,400,199.5,500.0,1.9870476467445592,2.926074049188154
4747,90,0.6,0.3,mean,400,199.5,500.0,1.9878893233794575,2.9277636144067736
4748,90,0.6,0.35,mean,400,199.5,500.0,1.9885067873810884,2.9288045551911925
4749,90,0.6,0.4,mean,400,199.5,500.0,1.9888149876364125,2.9291690015841145
4750,90,0.6,0.45,mean,400,199.5,500.0,1.988938704405018,2.929267835479615
4751,90,0.6,0.5,mean,400,199.5,500.0,1.9889787429238845,2.9295471499208015
4752,90,0.6,0.55,mean,400,199.5,500.0,1.988933256062879,2.929386977919178
4753,90,0.6,0.6,mean,400,199.5,500.0,1.9888908558263003,2.929231647808013
4754,90,0.6,0.65,mean,400,199.5,500.0,1.9886397669800646,2.929140664007895
4755,90,0.6,0.7,mean,400,199.5,500.0,1.9884540243638968,2.9288285134265073
4756,90,0.6,0.75,mean,400,199.5,500.0,1.9881620775962543,2.928195619011922
4757,90,0.6,0.8,mean,400,199.5,500.0,1.9878258665459592,2.9278876166046723
4758,90,0.65,0.2,mean,400,199.5,500.0,1.985727648874964,2.9323547816083573
4759,90,0.65,0.25,mean,400,199.5,500.0,1.9871978205731917,2.934842561205307
4760,90,0.65,0.3,mean,400,199.5,500.0,1.9880350515387344,2.9363755557154354
4761,90,0.65,0.35,mean,400,199.5,500.0,1.9885642833416182,2.937206867058744
4762,90,0.65,0.4,mean,400,199.5,500.0,1.9888581195525739,2.9375789653436626
4763,90,0.65,0.45,mean,400,199.5,500.0,1.989035726654661,2.937979102900379
4764,90,0.65,0.5,mean,400,199.5,500.0,1.989031400247801,2.938182622289013
4765,90,0.65,0.55,mean,400,199.5,500.0,1.9889999273602876,2.937946666390913
4766,90,0.65,0.6,mean,400,199.5,500.0,1.9889173017590887,2.9376819367648763
4767,90,0.65,0.65,mean,400,199.5,500.0,1.9887903086208285,2.9375110786117204
4768,90,0.65,0.7,mean,400,199.5,500.0,1.9885170056537596,2.9373303316190094
4769,90,0.65,0.75,mean,400,199.5,500.0,1.9882210847828992,2.9367489225392256
