,rule,alpha,d_ini,level_3,count,actual_run_num,System_entropy
6753,56,0.3,0.4,mean,0,25.78,3.2950953771425526
6754,56,0.3,0.5,mean,0,26.996,3.5032515359359966
6755,56,0.3,0.6,mean,0,28.646,3.638338659661299
6756,56,0.3,0.7,mean,0,29.665,3.7390773871275282
6757,56,0.3,0.8,mean,0,28.71,3.7398794735623584
6758,56,0.3,0.9,mean,0,28.539,3.749036544030473
6759,56,0.35,0.1,mean,0,9.601,1.2918611137788008
6760,56,0.35,0.2,mean,0,16.168,2.451760760937715
6761,56,0.35,0.3,mean,0,19.442,2.977313449009581
6762,56,0.35,0.4,mean,0,22.455,3.337182496676444
6763,56,0.35,0.5,mean,0,23.196,3.4841483600558005
6764,56,0.35,0.6,mean,0,24.856,3.6405670049590717
6765,56,0.35,0.7,mean,0,26.131,3.7343529209417494
6766,56,0.35,0.8,mean,0,26.261,3.7391589503724796
6767,56,0.35,0.9,mean,0,25.932,3.7441312430723968
6768,56,0.4,0.1,mean,0,9.141,1.3766893968322507
6769,56,0.4,0.2,mean,0,15.794,2.539933758521882
6770,56,0.4,0.3,mean,0,18.831,3.0812524883630963
6771,56,0.4,0.4,mean,0,21.025,3.4214551524418493
6772,56,0.4,0.5,mean,0,22.194,3.5508826836469174
6773,56,0.4,0.6,mean,0,22.734,3.662952317405305
6774,56,0.4,0.7,mean,0,23.939,3.7218273962310975
6775,56,0.4,0.8,mean,0,24.687,3.772360185504675
6776,56,0.4,0.9,mean,0,23.737,3.754334239238547
6777,56,0.45,0.1,mean,0,8.884,1.4714801248697744
6778,56,0.45,0.2,mean,0,14.553,2.5821329374453788
6779,56,0.45,0.3,mean,0,18.125,3.1544442688598155
6780,56,0.45,0.4,mean,0,19.485,3.432317636620861
6781,56,0.45,0.5,mean,0,21.823,3.6208957922814653
6782,56,0.45,0.6,mean,0,22.041,3.7004416507533078
6783,56,0.45,0.7,mean,0,22.233,3.7413508795452644
6784,56,0.45,0.8,mean,0,21.897,3.745106881744614
6785,56,0.45,0.9,mean,0,22.196,3.7244625105289053
6786,56,0.5,0.1,mean,0,8.47,1.530898555136515
6787,56,0.5,0.2,mean,0,14.309,2.7154665449978523
6788,56,0.5,0.3,mean,0,16.543,3.169533112467671
6789,56,0.5,0.4,mean,0,18.911,3.4684515105941323
6790,56,0.5,0.5,mean,0,19.752,3.6189145544755217
6791,56,0.5,0.6,mean,0,20.333,3.6785860489642404
6792,56,0.5,0.7,mean,0,20.33,3.702890585817084
6793,56,0.5,0.8,mean,0,21.14,3.7439924597456082
6794,56,0.5,0.9,mean,0,21.099,3.71069518098949
6795,56,0.55,0.1,mean,0,9.081,1.7302119356788168
6796,56,0.55,0.2,mean,0,13.636,2.727258046480291
6797,56,0.55,0.3,mean,0,16.136,3.2046386359808623
6798,56,0.55,0.4,mean,0,18.569,3.5321338471527013
6799,56,0.55,0.5,mean,0,19.152,3.6012989272261064
6800,56,0.55,0.6,mean,0,19.946,3.712869710509908
6801,56,0.55,0.7,mean,0,20.248,3.7452267099661327
6802,56,0.55,0.8,mean,0,20.264,3.763621455723162
6803,56,0.55,0.9,mean,0,20.191,3.720961852262881
6804,56,0.6,0.1,mean,0,8.292,1.772169156240105
6805,56,0.6,0.2,mean,0,13.889,2.7934652014277535
6806,56,0.6,0.3,mean,0,15.794,3.2902413937677677
6807,56,0.6,0.4,mean,0,18.453,3.5878624512078057
6808,56,0.6,0.5,mean,0,18.978,3.672443246112439
6809,56,0.6,0.6,mean,0,19.835,3.7836262379854726
6810,56,0.6,0.7,mean,0,20.701,3.806973809145908
6811,56,0.6,0.8,mean,0,20.321,3.80192787078574
6812,56,0.6,0.9,mean,0,19.146,3.712541398339721
6813,56,0.65,0.1,mean,0,9.071,1.9066785074252368
6814,56,0.65,0.2,mean,0,14.257,2.935265501008792
6815,56,0.65,0.3,mean,0,16.358,3.3627043739577767
6816,56,0.65,0.4,mean,0,18.489,3.653347499920014
6817,56,0.65,0.5,mean,0,19.045,3.731516916897787
6818,56,0.65,0.6,mean,0,19.991,3.8221450588338346
6819,56,0.65,0.7,mean,0,20.78,3.8664589005525474
6820,56,0.65,0.8,mean,0,20.508,3.840137037163706
6821,56,0.65,0.9,mean,0,19.663,3.731076033877831
6822,56,0.7,0.1,mean,0,9.89,2.140720236856571
6823,56,0.7,0.2,mean,0,15.506,3.103547377707413
6824,56,0.7,0.3,mean,0,18.33,3.5626718849101313
6825,56,0.7,0.4,mean,0,19.552,3.7689275391000705
6826,56,0.7,0.5,mean,0,20.574,3.8792019190690676
6827,56,0.7,0.6,mean,0,21.828,3.981217503019146
6828,56,0.7,0.7,mean,0,20.794,3.91442556712935
6829,56,0.7,0.8,mean,0,21.049,3.917568361895939
6830,56,0.7,0.9,mean,0,20.279,3.7933259642334356
6831,56,0.75,0.1,mean,0,10.69,2.205040544035738
6832,56,0.75,0.2,mean,0,16.661,3.205011343378848
6833,56,0.75,0.3,mean,0,20.211,3.7332541666438344
6834,56,0.75,0.4,mean,0,21.807,3.9284552376860473
6835,56,0.75,0.5,mean,0,22.46,4.014327951409919
6836,56,0.75,0.6,mean,0,21.995,4.015430879209422
6837,56,0.75,0.7,mean,0,22.679,4.069996309994884
6838,56,0.75,0.8,mean,0,21.749,3.9596741741520276
6839,56,0.75,0.9,mean,0,20.763,3.84871842102896
6840,56,0.8,0.1,mean,0,12.367,2.46300571513911
6841,56,0.8,0.2,mean,0,18.876,3.462331391271363
6842,56,0.8,0.3,mean,0,21.4,3.8165174769510464
6843,56,0.8,0.4,mean,0,23.97,4.066692996201157
6844,56,0.8,0.5,mean,0,26.256,4.222531761617094
6845,56,0.8,0.6,mean,0,26.474,4.240879967125848
6846,56,0.8,0.7,mean,0,25.614,4.209254666079861
6847,56,0.8,0.8,mean,0,24.965,4.173838968216233
6848,56,0.8,0.9,mean,0,23.0,3.946846827578396
6849,56,0.85,0.1,mean,0,14.794,2.689308331113797
6850,56,0.85,0.2,mean,0,22.891,3.7115092858279044
6851,56,0.85,0.3,mean,0,28.431,4.19175314198805
6852,56,0.85,0.4,mean,0,29.698,4.340446908482736
6853,56,0.85,0.5,mean,0,31.385,4.463945750363044
6854,56,0.85,0.6,mean,0,32.463,4.490999443107443
6855,56,0.85,0.7,mean,0,30.906,4.454551923546935
6856,56,0.85,0.8,mean,0,28.553,4.2974477274705585
6857,56,0.85,0.9,mean,0,26.276,4.057801261102909
6858,56,0.9,0.1,mean,0,20.857,3.042869544181505
6859,56,0.9,0.2,mean,0,32.084,4.080444194123691
6860,56,0.9,0.3,mean,0,38.876,4.533943838283198
6861,56,0.9,0.4,mean,0,40.674,4.689857844145836
6862,56,0.9,0.5,mean,0,44.681,4.809589607389743
6863,56,0.9,0.6,mean,0,41.162,4.724877241393634
6864,56,0.9,0.7,mean,0,43.209,4.833450790997719
6865,56,0.9,0.8,mean,0,39.289,4.654710072306502
6866,56,0.9,0.9,mean,0,35.06,4.326231378153703
6867,56,0.95,0.1,mean,0,38.937,3.503425364039578
6868,56,0.95,0.2,mean,0,56.599,4.520853042349588
6869,56,0.95,0.3,mean,0,70.748,5.012136194587143
6870,56,0.95,0.4,mean,0,75.951,5.205740588005627
6871,56,0.95,0.5,mean,0,76.867,5.280542161823856
6872,56,0.95,0.6,mean,0,76.172,5.267608545790634
6873,56,0.95,0.7,mean,0,78.34,5.266381619001458
6874,56,0.95,0.8,mean,0,73.702,5.100784696065814
6875,56,0.95,0.9,mean,0,63.582,4.749531786091774
6876,56,1.0,0.1,mean,0,3000.0,3.3219280948873995
6877,56,1.0,0.2,mean,0,3000.0,3.20270162341246
6878,56,1.0,0.3,mean,0,3000.0,3.324016621905077
6879,56,1.0,0.4,mean,0,3000.0,3.2350488213595963
6880,56,1.0,0.5,mean,0,3000.0,2.278037495196717
6881,56,1.0,0.6,mean,0,3000.0,2.5375014858830434
6882,56,1.0,0.7,mean,0,3000.0,2.719649217641169
6883,56,1.0,0.8,mean,0,3000.0,3.209872397899295
6884,56,1.0,0.9,mean,0,3000.0,3.3283741659297426
6885,57,0.2,0.1,mean,0,3000.0,9.577046738446825
6886,57,0.2,0.2,mean,0,3000.0,9.577006194528918
6887,57,0.2,0.3,mean,0,3000.0,9.576138562203228
6888,57,0.2,0.4,mean,0,3000.0,9.5773623707291
6889,57,0.2,0.5,mean,0,3000.0,9.577466392560277
6890,57,0.2,0.6,mean,0,3000.0,9.577580862622124
6891,57,0.2,0.7,mean,0,3000.0,9.577267148106824
6892,57,0.2,0.8,mean,0,3000.0,9.576834577160776
6893,57,0.2,0.9,mean,0,3000.0,9.576677844425202
6894,57,0.25,0.1,mean,0,3000.0,9.639121505750408
6895,57,0.25,0.2,mean,0,3000.0,9.639328418586855
6896,57,0.25,0.3,mean,0,3000.0,9.639893077164556
6897,57,0.25,0.4,mean,0,3000.0,9.639775698092658
6898,57,0.25,0.5,mean,0,3000.0,9.639784574074216
6899,57,0.25,0.6,mean,0,3000.0,9.639740248064784
6900,57,0.25,0.7,mean,0,3000.0,9.639212088482394
6901,57,0.25,0.8,mean,0,3000.0,9.639830962129068
6902,57,0.25,0.9,mean,0,3000.0,9.639787281813115
6903,57,0.3,0.1,mean,0,3000.0,9.675266336765391
6904,57,0.3,0.2,mean,0,3000.0,9.6746997239735
6905,57,0.3,0.3,mean,0,3000.0,9.673875884932915
6906,57,0.3,0.4,mean,0,3000.0,9.674172629416441
6907,57,0.3,0.5,mean,0,3000.0,9.673721150998968
6908,57,0.3,0.6,mean,0,3000.0,9.674971860423051
6909,57,0.3,0.7,mean,0,3000.0,9.673883044102201
6910,57,0.3,0.8,mean,0,3000.0,9.674536845529484
6911,57,0.3,0.9,mean,0,3000.0,9.673656744448731
6912,57,0.35,0.1,mean,0,3000.0,9.693458780200794
6913,57,0.35,0.2,mean,0,3000.0,9.694426387762652
6914,57,0.35,0.3,mean,0,3000.0,9.692660585511108
6915,57,0.35,0.4,mean,0,3000.0,9.693841166921414
6916,57,0.35,0.5,mean,0,3000.0,9.693295499320978
6917,57,0.35,0.6,mean,0,3000.0,9.693578874453141
6918,57,0.35,0.7,mean,0,3000.0,9.692957380632611
6919,57,0.35,0.8,mean,0,3000.0,9.693660170264947
6920,57,0.35,0.9,mean,0,3000.0,9.692967357013645
6921,57,0.4,0.1,mean,0,3000.0,9.702518023943988
6922,57,0.4,0.2,mean,0,3000.0,9.702936357068708
6923,57,0.4,0.3,mean,0,3000.0,9.702613165192675
6924,57,0.4,0.4,mean,0,3000.0,9.701986946082169
6925,57,0.4,0.5,mean,0,3000.0,9.702433431014162
6926,57,0.4,0.6,mean,0,3000.0,9.702982944905012
6927,57,0.4,0.7,mean,0,3000.0,9.701508322776718
6928,57,0.4,0.8,mean,0,3000.0,9.70288254301666
6929,57,0.4,0.9,mean,0,3000.0,9.702683415755784
6930,57,0.45,0.1,mean,0,3000.0,9.704620468350303
6931,57,0.45,0.2,mean,0,3000.0,9.704127711819226
6932,57,0.45,0.3,mean,0,3000.0,9.70421589199606
6933,57,0.45,0.4,mean,0,3000.0,9.70395665454143
6934,57,0.45,0.5,mean,0,3000.0,9.70415702775432
6935,57,0.45,0.6,mean,0,3000.0,9.703557661143819
6936,57,0.45,0.7,mean,0,3000.0,9.704564531587346
6937,57,0.45,0.8,mean,0,3000.0,9.704061693833204
6938,57,0.45,0.9,mean,0,3000.0,9.70482917889814
6939,57,0.5,0.1,mean,0,3000.0,9.700514687095538
6940,57,0.5,0.2,mean,0,3000.0,9.700150207524665
6941,57,0.5,0.3,mean,0,3000.0,9.701264461827895
6942,57,0.5,0.4,mean,0,3000.0,9.700320755342927
6943,57,0.5,0.5,mean,0,3000.0,9.700426535608225
6944,57,0.5,0.6,mean,0,3000.0,9.70043247933351
6945,57,0.5,0.7,mean,0,3000.0,9.700485271127116
6946,57,0.5,0.8,mean,0,3000.0,9.700548070046423
6947,57,0.5,0.9,mean,0,3000.0,9.700715355204842
6948,57,0.55,0.1,mean,0,3000.0,9.691455865494097
6949,57,0.55,0.2,mean,0,3000.0,9.690829291212701
6950,57,0.55,0.3,mean,0,3000.0,9.690743138181599
6951,57,0.55,0.4,mean,0,3000.0,9.69033501999856
6952,57,0.55,0.5,mean,0,3000.0,9.689940203486946
6953,57,0.55,0.6,mean,0,3000.0,9.690856513545235
6954,57,0.55,0.7,mean,0,3000.0,9.690392321676175
6955,57,0.55,0.8,mean,0,3000.0,9.691548010572388
6956,57,0.55,0.9,mean,0,3000.0,9.691112659950655
6957,57,0.6,0.1,mean,0,3000.0,9.674670731644255
6958,57,0.6,0.2,mean,0,3000.0,9.674544265884442
6959,57,0.6,0.3,mean,0,3000.0,9.674352147640729
6960,57,0.6,0.4,mean,0,3000.0,9.674578534331781
6961,57,0.6,0.5,mean,0,3000.0,9.674361375345876
6962,57,0.6,0.6,mean,0,3000.0,9.674484033654128
6963,57,0.6,0.7,mean,0,3000.0,9.674500609225468
6964,57,0.6,0.8,mean,0,3000.0,9.674774287733864
6965,57,0.6,0.9,mean,0,3000.0,9.674785585839553
6966,57,0.65,0.1,mean,0,3000.0,9.648901079861435
6967,57,0.65,0.2,mean,0,3000.0,9.648853475040509
6968,57,0.65,0.3,mean,0,3000.0,9.648724694064569
6969,57,0.65,0.4,mean,0,3000.0,9.64931253211948
6970,57,0.65,0.5,mean,0,3000.0,9.648960247351893
6971,57,0.65,0.6,mean,0,3000.0,9.6486385582893
6972,57,0.65,0.7,mean,0,3000.0,9.648632198234187
6973,57,0.65,0.8,mean,0,3000.0,9.649385708559686
6974,57,0.65,0.9,mean,0,3000.0,9.64899476847626
6975,57,0.7,0.1,mean,0,3000.0,9.607772431601305
6976,57,0.7,0.2,mean,0,3000.0,9.607079279440756
6977,57,0.7,0.3,mean,0,3000.0,9.60701385385152
6978,57,0.7,0.4,mean,0,3000.0,9.607044873123575
6979,57,0.7,0.5,mean,0,3000.0,9.60773335503621
6980,57,0.7,0.6,mean,0,3000.0,9.607227135739702
6981,57,0.7,0.7,mean,0,3000.0,9.606648548865536
6982,57,0.7,0.8,mean,0,3000.0,9.607054858659716
6983,57,0.7,0.9,mean,0,3000.0,9.608171122458295
6984,57,0.75,0.1,mean,0,3000.0,9.540046948850419
6985,57,0.75,0.2,mean,0,3000.0,9.539865902605795
6986,57,0.75,0.3,mean,0,3000.0,9.538468280678208
6987,57,0.75,0.4,mean,0,3000.0,9.539241312700891
6988,57,0.75,0.5,mean,0,3000.0,9.539188751879497
6989,57,0.75,0.6,mean,0,3000.0,9.539610860517262
6990,57,0.75,0.7,mean,0,3000.0,9.539076164045287
6991,57,0.75,0.8,mean,0,3000.0,9.539568974003041
6992,57,0.75,0.9,mean,0,3000.0,9.540053532060584
6993,57,0.8,0.1,mean,0,3000.0,9.422725951702962
6994,57,0.8,0.2,mean,0,3000.0,9.423486680600242
6995,57,0.8,0.3,mean,0,3000.0,9.423050356284264
6996,57,0.8,0.4,mean,0,3000.0,9.423128291005138
6997,57,0.8,0.5,mean,0,3000.0,9.422904415688587
6998,57,0.8,0.6,mean,0,3000.0,9.422052248349782
6999,57,0.8,0.7,mean,0,3000.0,9.421871035426847
7000,57,0.8,0.8,mean,0,3000.0,9.422992122695584
7001,57,0.8,0.9,mean,0,3000.0,9.42457921087978
7002,57,0.85,0.1,mean,0,3000.0,9.217014210202633
7003,57,0.85,0.2,mean,0,3000.0,9.218393599702221
7004,57,0.85,0.3,mean,0,3000.0,9.217411330661742
7005,57,0.85,0.4,mean,0,3000.0,9.216748249900366
7006,57,0.85,0.5,mean,0,3000.0,9.218424013096095
7007,57,0.85,0.6,mean,0,3000.0,9.217659674122398
7008,57,0.85,0.7,mean,0,3000.0,9.21799638994277
7009,57,0.85,0.8,mean,0,3000.0,9.218800320569155
7010,57,0.85,0.9,mean,0,3000.0,9.219278495157766
7011,57,0.9,0.1,mean,0,3000.0,8.822211502588537
7012,57,0.9,0.2,mean,0,3000.0,8.822079004389437
7013,57,0.9,0.3,mean,0,3000.0,8.821393202148812
7014,57,0.9,0.4,mean,0,3000.0,8.821336347999992
7015,57,0.9,0.5,mean,0,3000.0,8.821892883941315
7016,57,0.9,0.6,mean,0,3000.0,8.821590347829392
7017,57,0.9,0.7,mean,0,3000.0,8.822110924440102
7018,57,0.9,0.8,mean,0,3000.0,8.81989503598104
7019,57,0.9,0.9,mean,0,3000.0,8.823911968649131
7020,57,0.95,0.1,mean,0,3000.0,7.876560063461765
7021,57,0.95,0.2,mean,0,3000.0,7.877781721685618
7022,57,0.95,0.3,mean,0,3000.0,7.874966223959455
7023,57,0.95,0.4,mean,0,3000.0,7.873987709063272
7024,57,0.95,0.5,mean,0,3000.0,7.870044914834032
7025,57,0.95,0.6,mean,0,3000.0,7.874068444630393
7026,57,0.95,0.7,mean,0,3000.0,7.874474649740378
7027,57,0.95,0.8,mean,0,3000.0,7.876689947727179
7028,57,0.95,0.9,mean,0,3000.0,7.874270731320886
7029,57,1.0,0.1,mean,0,3000.0,1.0439661629266088
7030,57,1.0,0.2,mean,0,3000.0,1.7429990960411783
7031,57,1.0,0.3,mean,0,3000.0,1.6066130581432931
7032,57,1.0,0.4,mean,0,3000.0,1.5970539422617955
7033,57,1.0,0.5,mean,0,3000.0,1.4951800585866224
7034,57,1.0,0.6,mean,0,3000.0,1.5646810797288668
7035,57,1.0,0.7,mean,0,3000.0,1.6001119593100608
7036,57,1.0,0.8,mean,0,3000.0,1.742999096041178
7037,57,1.0,0.9,mean,0,3000.0,1.0439661629266088
7038,58,0.2,0.1,mean,0,92.003,3.473744318818197
7039,58,0.2,0.2,mean,0,117.142,4.830049297222983
7040,58,0.2,0.3,mean,0,137.568,5.3078621012876
7041,58,0.2,0.4,mean,0,146.815,5.639384826101019
7042,58,0.2,0.5,mean,0,144.457,5.687700478885263
7043,58,0.2,0.6,mean,0,147.272,5.759493053331401
7044,58,0.2,0.7,mean,0,157.222,5.864318755932988
7045,58,0.2,0.8,mean,0,151.69,5.825798908999721
7046,58,0.2,0.9,mean,0,154.469,5.876181404004509
7047,58,0.25,0.1,mean,0,86.613,3.6281618153115653
7048,58,0.25,0.2,mean,0,107.195,4.931520036335898
7049,58,0.25,0.3,mean,0,132.978,5.575180747463325
7050,58,0.25,0.4,mean,0,130.212,5.68756109679024
7051,58,0.25,0.5,mean,0,140.552,5.867637766404762
7052,58,0.25,0.6,mean,0,135.834,5.817965311485562
7053,58,0.25,0.7,mean,0,143.972,5.96159563677607
7054,58,0.25,0.8,mean,0,143.953,5.9739448257528664
7055,58,0.25,0.9,mean,0,150.34,6.005473128208767
7056,58,0.3,0.1,mean,0,86.29,3.8506027318580833
7057,58,0.3,0.2,mean,0,114.993,5.150573515669641
7058,58,0.3,0.3,mean,0,128.834,5.702881054978383
7059,58,0.3,0.4,mean,0,133.363,5.860300438978384
7060,58,0.3,0.5,mean,0,130.095,5.924340289666619
7061,58,0.3,0.6,mean,0,129.67,5.905889631008567
7062,58,0.3,0.7,mean,0,142.028,6.031318817880615
7063,58,0.3,0.8,mean,0,139.229,6.005909433097717
7064,58,0.3,0.9,mean,0,138.806,6.0727751840806325
7065,58,0.35,0.1,mean,0,98.021,4.199738305850221
7066,58,0.35,0.2,mean,0,114.456,5.342811241943923
7067,58,0.35,0.3,mean,0,131.972,5.802756666681785
7068,58,0.35,0.4,mean,0,131.816,5.966601955356126
7069,58,0.35,0.5,mean,0,134.581,6.081144267156009
7070,58,0.35,0.6,mean,0,144.592,6.118650165288401
7071,58,0.35,0.7,mean,0,142.071,6.17926571259718
7072,58,0.35,0.8,mean,0,139.607,6.146121016793069
7073,58,0.35,0.9,mean,0,146.073,6.171820865802962
7074,58,0.4,0.1,mean,0,102.211,4.28084560922433
7075,58,0.4,0.2,mean,0,136.082,5.569524753241155
7076,58,0.4,0.3,mean,0,153.267,6.130401547472363
7077,58,0.4,0.4,mean,0,150.281,6.227564443428083
7078,58,0.4,0.5,mean,0,145.17,6.198283887561186
7079,58,0.4,0.6,mean,0,154.642,6.311159473804791
7080,58,0.4,0.7,mean,0,157.055,6.337765928607982
7081,58,0.4,0.8,mean,0,151.292,6.293431996733494
7082,58,0.4,0.9,mean,0,158.069,6.297823867307063
7083,58,0.45,0.1,mean,0,134.172,4.8321184070063525
7084,58,0.45,0.2,mean,0,170.092,6.102879975339184
7085,58,0.45,0.3,mean,0,172.157,6.325821008135393
7086,58,0.45,0.4,mean,0,171.719,6.407259781890801
7087,58,0.45,0.5,mean,0,171.925,6.4399181065713975
7088,58,0.45,0.6,mean,0,179.027,6.506218352531211
7089,58,0.45,0.7,mean,0,182.206,6.521196766815162
7090,58,0.45,0.8,mean,0,189.723,6.586104641916616
7091,58,0.45,0.9,mean,0,172.245,6.438411194484324
7092,58,0.5,0.1,mean,0,158.715,5.203971379574837
7093,58,0.5,0.2,mean,0,203.827,6.3077217813279365
7094,58,0.5,0.3,mean,0,207.823,6.659909931369687
7095,58,0.5,0.4,mean,0,210.695,6.662987769437017
7096,58,0.5,0.5,mean,0,213.682,6.734109878105195
7097,58,0.5,0.6,mean,0,218.219,6.754240979543462
7098,58,0.5,0.7,mean,0,220.913,6.783487939086933
7099,58,0.5,0.8,mean,0,216.856,6.816256525365414
7100,58,0.5,0.9,mean,0,212.551,6.777065520657152
7101,58,0.55,0.1,mean,0,221.96,5.605623290106227
7102,58,0.55,0.2,mean,0,261.057,6.7081199655426715
7103,58,0.55,0.3,mean,0,289.927,7.055465039900145
7104,58,0.55,0.4,mean,0,294.54,7.149376518990837
7105,58,0.55,0.5,mean,0,279.133,7.130908446961229
7106,58,0.55,0.6,mean,0,289.168,7.1174540410873925
7107,58,0.55,0.7,mean,0,273.316,7.023141494157705
7108,58,0.55,0.8,mean,0,294.817,7.148841262845876
7109,58,0.55,0.9,mean,0,289.09,7.132895783535345
7110,58,0.6,0.1,mean,0,313.419,6.17265229098542
7111,58,0.6,0.2,mean,0,389.441,7.190634555871301
7112,58,0.6,0.3,mean,0,414.795,7.478619591801932
7113,58,0.6,0.4,mean,0,424.199,7.5436809158366
7114,58,0.6,0.5,mean,0,426.903,7.5514989699023864
7115,58,0.6,0.6,mean,0,394.888,7.50961813097321
7116,58,0.6,0.7,mean,0,426.538,7.614023771379461
7117,58,0.6,0.8,mean,0,412.802,7.512925369444022
7118,58,0.6,0.9,mean,0,394.266,7.446510913060398
7119,58,0.65,0.1,mean,0,563.675,6.900273901530139
7120,58,0.65,0.2,mean,0,631.279,7.797582110388015
7121,58,0.65,0.3,mean,0,669.8,8.054294624782058
7122,58,0.65,0.4,mean,0,651.414,8.016673916194428
7123,58,0.65,0.5,mean,0,627.878,7.9403191699787925
7124,58,0.65,0.6,mean,0,644.128,8.038045249206087
7125,58,0.65,0.7,mean,0,665.836,8.03623153582295
7126,58,0.65,0.8,mean,0,605.082,7.933481570061128
7127,58,0.65,0.9,mean,0,675.087,8.068092794009615
7128,58,0.7,0.1,mean,0,949.475,7.665887138656891
7129,58,0.7,0.2,mean,0,1067.022,8.444256042773723
7130,58,0.7,0.3,mean,0,1058.518,8.514638773181046
7131,58,0.7,0.4,mean,0,1048.005,8.490627823235942
7132,58,0.7,0.5,mean,0,1025.808,8.510436865895738
7133,58,0.7,0.6,mean,0,1050.204,8.497362154991325
7134,58,0.7,0.7,mean,0,1073.553,8.541396420952339
7135,58,0.7,0.8,mean,0,1068.664,8.55484595514781
7136,58,0.7,0.9,mean,0,989.044,8.391062391556403
7137,58,0.75,0.1,mean,0,1594.202,8.384891550155231
7138,58,0.75,0.2,mean,0,1612.871,8.808008658627978
7139,58,0.75,0.3,mean,0,1719.969,9.026791042164145
7140,58,0.75,0.4,mean,0,1659.244,8.958895510138351
7141,58,0.75,0.5,mean,0,1673.785,8.976287674449047
7142,58,0.75,0.6,mean,0,1740.679,9.009062926663944
7143,58,0.75,0.7,mean,0,1694.835,9.003903091191807
7144,58,0.75,0.8,mean,0,1711.526,8.992578296192297
7145,58,0.75,0.9,mean,0,1699.349,8.99802257342223
7146,58,0.8,0.1,mean,0,2166.614,8.73498389031755
7147,58,0.8,0.2,mean,0,2332.527,9.170118139885547
7148,58,0.8,0.3,mean,0,2366.333,9.238795316171865
7149,58,0.8,0.4,mean,0,2298.705,9.19376476472553
7150,58,0.8,0.5,mean,0,2292.877,9.182110927763746
7151,58,0.8,0.6,mean,0,2340.196,9.219150906741767
7152,58,0.8,0.7,mean,0,2323.553,9.198390291360285
7153,58,0.8,0.8,mean,0,2305.33,9.178347473767086
7154,58,0.8,0.9,mean,0,2305.507,9.18755077999378
7155,58,0.85,0.1,mean,0,2603.15,8.814942031179132
7156,58,0.85,0.2,mean,0,2645.534,9.066266183014424
7157,58,0.85,0.3,mean,0,2696.898,9.11118685466743
7158,58,0.85,0.4,mean,0,2664.57,9.088737778842713
7159,58,0.85,0.5,mean,0,2710.775,9.114763171919778
7160,58,0.85,0.6,mean,0,2690.898,9.106183280490088
7161,58,0.85,0.7,mean,0,2713.92,9.097640472362029
7162,58,0.85,0.8,mean,0,2657.024,9.081933167101184
7163,58,0.85,0.9,mean,0,2657.164,9.065625987574949
7164,58,0.9,0.1,mean,0,2795.817,8.400893846354874
7165,58,0.9,0.2,mean,0,2827.451,8.547120726924517
7166,58,0.9,0.3,mean,0,2861.24,8.559864982754197
7167,58,0.9,0.4,mean,0,2867.769,8.556655014461638
7168,58,0.9,0.5,mean,0,2865.772,8.559475438656772
7169,58,0.9,0.6,mean,0,2843.355,8.548501889120034
7170,58,0.9,0.7,mean,0,2860.735,8.546856759270463
7171,58,0.9,0.8,mean,0,2822.852,8.533009862998567
7172,58,0.9,0.9,mean,0,2866.921,8.547710924974927
7173,58,0.95,0.1,mean,0,2955.948,7.352698320042475
7174,58,0.95,0.2,mean,0,2962.866,7.359353754009679
7175,58,0.95,0.3,mean,0,2954.286,7.357368734977955
7176,58,0.95,0.4,mean,0,2963.722,7.351769391461757
7177,58,0.95,0.5,mean,0,2951.343,7.353310861130684
7178,58,0.95,0.6,mean,0,2955.194,7.352793397999082
7179,58,0.95,0.7,mean,0,2968.776,7.362331698281272
7180,58,0.95,0.8,mean,0,2956.65,7.359108250247697
7181,58,0.95,0.9,mean,0,2957.678,7.354215967654327
7182,58,1.0,0.1,mean,0,3000.0,1.0159899728024526
7183,58,1.0,0.2,mean,0,3000.0,2.28496982796797
7184,58,1.0,0.3,mean,0,3000.0,2.7304221113804434
7185,58,1.0,0.4,mean,0,3000.0,3.261151268114152
7186,58,1.0,0.5,mean,0,3000.0,3.5778326360973334
7187,58,1.0,0.6,mean,0,3000.0,3.555452093240489
7188,58,1.0,0.7,mean,0,3000.0,3.649980217025129
7189,58,1.0,0.8,mean,0,3000.0,3.41308596625202
7190,58,1.0,0.9,mean,0,3000.0,3.3444893435356566
7191,60,0.2,0.1,mean,0,3000.0,9.152207686515677
7192,60,0.2,0.2,mean,0,3000.0,9.157595705764079
7193,60,0.2,0.3,mean,0,3000.0,9.166593913908896
7194,60,0.2,0.4,mean,0,3000.0,9.168310852357541
7195,60,0.2,0.5,mean,0,3000.0,9.172889415991932
7196,60,0.2,0.6,mean,0,3000.0,9.165778382661882
7197,60,0.2,0.7,mean,0,3000.0,9.169421159861406
7198,60,0.2,0.8,mean,0,3000.0,9.165984717219898
7199,60,0.2,0.9,mean,0,3000.0,9.169685926353479
7200,60,0.25,0.1,mean,0,3000.0,9.305577610887214
7201,60,0.25,0.2,mean,0,3000.0,9.314822486709328
7202,60,0.25,0.3,mean,0,3000.0,9.31578277068579
7203,60,0.25,0.4,mean,0,3000.0,9.315786813096947
7204,60,0.25,0.5,mean,0,3000.0,9.315131964899058
7205,60,0.25,0.6,mean,0,3000.0,9.31725590684498
7206,60,0.25,0.7,mean,0,3000.0,9.31747805282183
7207,60,0.25,0.8,mean,0,3000.0,9.318908189159382
